Kevin DE BRUYNE soccer player profile - Soccer Manager;;M,AM(C);;;;;;;;;;;;;;;;;;;;;;;;;
;Curtis JONES soccer player profile - Soccer Manager;10;Palmeiras;Divisão 1;14 (2);1;1;0;6.25;0;0;M,AM(LC);;;;;;;;;;;;;;;
;Curtis JONES soccer player profile - Soccer Manager;8;Palmeiras;Divisão 1;2 (0);0;0;0;6.00;0;0;M,AM(LC);;;;;;;;;;;;;;;
;Curtis JONES soccer player profile - Soccer Manager;7;Palmeiras;Divisão 1;1 (0);0;0;0;6.00;0;0;M,AM(LC);;;;;;;;;;;;;;;
;Curtis JONES soccer player profile - Soccer Manager;5;Palmeiras;Divisão 1;0 (1);0;0;0;6.00;0;0;M,AM(LC);;;;;;;;;;;;;;;
;Curtis JONES soccer player profile - Soccer Manager;4;Palmeiras;Divisão 1;4 (3);1;0;0;6.57;0;0;M,AM(LC);;;;;;;;;;;;;;;
;Curtis JONES soccer player profile - Soccer Manager;3;Palmeiras;Divisão 1;11 (2);0;0;0;6.08;4;0;M,AM(LC);;;;;;;;;;;;;;;
;Curtis JONES soccer player profile - Soccer Manager;2;Palmeiras;Divisão 2;2 (0);2;1;1;7.50;0;0;M,AM(LC);Dwight MCNEIL soccer player profile - Soccer Manager;;M,AM(RL);;;;;;;;;;;;
;Dwight MCNEIL soccer player profile - Soccer Manager;11;New York City FC;Divisão 1;1 (3);0;0;0;6.50;0;0;M,AM(RL);;;;;;;;;;;;;;;
;Dwight MCNEIL soccer player profile - Soccer Manager;11;Grêmio;Divisão 1;0 (0);0;0;0;0.00;0;0;M,AM(RL);;;;;;;;;;;;;;;
;Dwight MCNEIL soccer player profile - Soccer Manager;10;Grêmio;Divisão 1;4 (0);1;1;0;6.50;1;0;M,AM(RL);;;;;;;;;;;;;;;
;Dwight MCNEIL soccer player profile - Soccer Manager;9;Barcelona SC;Divisão 2;7 (0);0;0;0;5.57;2;0;M,AM(RL);;;;;;;;;;;;;;;
;Dwight MCNEIL soccer player profile - Soccer Manager;8;Barcelona SC;Divisão 1;2 (1);0;4;0;7.00;0;0;M,AM(RL);;;;;;;;;;;;;;;
;Dwight MCNEIL soccer player profile - Soccer Manager;7;Grêmio;Divisão 1;0 (3);0;0;0;7.00;1;0;M,AM(RL);Éric GARCÍA soccer player profile - Soccer Manager;;D(RC),DM(C);;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;11;Boca Juniors;Divisão 2;9 (0);0;1;0;6.33;2;0;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;10;Universidad de Chile;Divisão 2;29 (0);3;2;1;6.34;2;1;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;9;SC Internacional;Divisão 1;7 (2);1;0;0;6.33;1;1;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;8;SC Internacional;Divisão 1;14 (0);1;0;0;6.07;0;0;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;7;SC Internacional;Divisão 1;12 (0);0;0;0;6.08;1;1;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;6;SC Internacional;Divisão 2;2 (0);0;0;0;6.50;0;0;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;5;SC Internacional;Divisão 2;17 (0);1;1;0;6.65;4;0;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;4;Orlando City SC;Divisão 1;2 (2);0;0;0;6.00;0;0;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;3;SC Internacional;Divisão 1;4 (0);0;0;0;6.50;1;0;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;2;SC Internacional;Divisão 2;1 (0);0;0;0;6.00;0;0;D(RC),DM(C);;;;;;;;;;;;;;;
;Éric GARCÍA soccer player profile - Soccer Manager;1;SC Internacional;Divisão 2;12 (0);1;0;0;6.75;0;1;D(RC),DM(C);Carlos AUGUSTO soccer player profile - Soccer Manager;;D(LC),DM,M(L);;;;;;;;;;;;
;Carlos AUGUSTO soccer player profile - Soccer Manager;11;Corinthians;Divisão 1;22 (0);0;0;0;6.05;1;0;D(LC),DM,M(L);;;;;;;;;;;;;;;
;Carlos AUGUSTO soccer player profile - Soccer Manager;10;Corinthians;Divisão 1;20 (0);0;0;0;6.05;5;0;D(LC),DM,M(L);Armand LAURIENTÉ soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;
;Armand LAURIENTÉ soccer player profile - Soccer Manager;11;São Paulo FC;Divisão 2;0 (0);0;0;0;0.00;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Armand LAURIENTÉ soccer player profile - Soccer Manager;11;Vélez Sársfield;Divisão 1;3 (3);0;0;0;6.17;1;1;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Armand LAURIENTÉ soccer player profile - Soccer Manager;10;Grêmio;Divisão 1;6 (0);0;3;0;6.50;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Armand LAURIENTÉ soccer player profile - Soccer Manager;9;Grêmio;Divisão 1;2 (0);1;0;0;6.50;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Armand LAURIENTÉ soccer player profile - Soccer Manager;8;Grêmio;Divisão 1;0 (1);0;0;0;7.00;0;0;AM(RL),F(RLC);Maxence LACROIX soccer player profile - Soccer Manager;;D(C);;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;11;Flamengo;Divisão 1;5 (2);1;1;1;6.43;1;0;D(C);;;;;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;10;Flamengo;Divisão 1;5 (1);0;0;0;6.17;1;0;D(C);;;;;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;9;Flamengo;Divisão 2;27 (0);1;1;0;6.44;4;0;D(C);;;;;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;8;Flamengo;Divisão 2;15 (0);0;0;0;6.40;0;0;D(C);;;;;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;7;Flamengo;Divisão 1;2 (4);0;0;0;6.50;1;0;D(C);;;;;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;6;Flamengo;Divisão 1;3 (14);1;0;0;6.71;3;1;D(C);;;;;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;5;Flamengo;Divisão 1;5 (3);0;0;0;6.50;0;1;D(C);;;;;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;5;Santos FC;Divisão 1;1 (1);0;0;0;6.00;1;0;D(C);;;;;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;4;Santos FC;Divisão 2;0 (2);0;0;0;7.00;0;0;D(C);;;;;;;;;;;;;;;
;Maxence LACROIX soccer player profile - Soccer Manager;3;Santos FC;Divisão 1;2 (1);0;0;0;6.00;0;1;D(C);Cheick DOUCOURÉ soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;11;Mali;SMFA World Cup Qualifiers;6 (0);0;0;0;5.67;1;0;DM,M(C);;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;Mali;International;74 (0);4;2;2;6.23;8;1;DM,M(C);;;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;11;Santos FC;Divisão 2;9 (0);1;0;0;6.11;2;0;DM,M(C);;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;10;Santos FC;Divisão 2;6 (16);1;0;0;6.64;1;0;DM,M(C);;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;9;Santos FC;Divisão 1;3 (0);0;0;0;6.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;7;Cruzeiro;Divisão 1;7 (5);1;0;0;6.17;0;0;DM,M(C);;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;6;Boca Juniors;Divisão 2;6 (0);1;1;0;6.33;0;0;DM,M(C);;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;5;Cruzeiro;Divisão 2;7 (0);1;0;0;6.14;0;0;DM,M(C);;;;;;;;;;;;;;;
;Cheick DOUCOURÉ soccer player profile - Soccer Manager;3;Cruzeiro;Divisão 2;1 (0);0;0;0;7.00;0;0;DM,M(C);Alejandro CATENA soccer player profile - Soccer Manager;;D(C);;;;;;;;;;;;
;Alejandro CATENA soccer player profile - Soccer Manager;11;D.C. United;Divisão 2;5 (0);0;0;0;6.60;0;0;D(C);Ryan GRAVENBERCH soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;11;Nacional;Divisão 1;5 (5);1;0;0;6.40;1;0;DM,M(C);;;;;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;10;Nacional;Divisão 2;14 (5);0;2;0;6.21;2;0;DM,M(C);;;;;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;9;Nacional;Divisão 2;3 (0);0;0;0;6.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;9;Pachuca;Divisão 2;11 (0);0;2;0;6.45;0;0;DM,M(C);;;;;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;8;Colo-Colo;Divisão 2;5 (0);2;0;0;6.80;1;0;DM,M(C);;;;;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;7;Colo-Colo;Divisão 1;23 (0);1;0;0;6.04;2;0;DM,M(C);;;;;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;6;Boca Juniors;Divisão 2;4 (1);0;0;0;6.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;5;Palmeiras;Divisão 1;9 (0);1;0;0;6.44;1;0;DM,M(C);;;;;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;4;Palmeiras;Divisão 1;9 (1);1;1;0;6.30;1;0;DM,M(C);;;;;;;;;;;;;;;
;Ryan GRAVENBERCH soccer player profile - Soccer Manager;3;Santos FC;Divisão 1;1 (2);0;0;0;6.00;0;0;DM,M(C);Barbosa RONY soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;
;Barbosa RONY soccer player profile - Soccer Manager;11;San Lorenzo;Divisão 2;8 (1);3;0;1;6.33;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Barbosa RONY soccer player profile - Soccer Manager;10;San Lorenzo;Divisão 1;6 (1);1;1;0;6.14;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Barbosa RONY soccer player profile - Soccer Manager;9;Cruzeiro;Divisão 1;7 (8);0;5;0;6.33;2;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Barbosa RONY soccer player profile - Soccer Manager;8;Cruzeiro;Divisão 1;3 (2);1;1;0;6.40;2;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Barbosa RONY soccer player profile - Soccer Manager;7;Cruzeiro;Divisão 1;7 (0);1;2;0;6.57;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Barbosa RONY soccer player profile - Soccer Manager;6;Cruzeiro;Divisão 2;8 (0);2;4;0;7.25;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Barbosa RONY soccer player profile - Soccer Manager;4;São Paulo FC;Divisão 1;1 (0);0;0;0;6.00;0;0;AM(RL),F(RLC);Cossa PEPÊ soccer player profile - Soccer Manager;;D,DM(R),M(RL),AM(RLC);;;;;;;;;;;;
;Cossa PEPÊ soccer player profile - Soccer Manager;11;Cruzeiro;Divisão 1;0 (0);0;0;0;0.00;0;0;D,DM(R),M(RL),AM(RLC);;;;;;;;;;;;;;;
;Cossa PEPÊ soccer player profile - Soccer Manager;11;Colo-Colo;Divisão 1;12 (0);0;3;0;6.08;2;0;D,DM(R),M(RL),AM(RLC);;;;;;;;;;;;;;;
;Cossa PEPÊ soccer player profile - Soccer Manager;10;Colo-Colo;Divisão 1;24 (0);0;0;0;6.04;6;0;D,DM(R),M(RL),AM(RLC);;;;;;;;;;;;;;;
;Cossa PEPÊ soccer player profile - Soccer Manager;9;Colo-Colo;Divisão 1;7 (0);0;0;0;5.86;3;0;D,DM(R),M(RL),AM(RLC);;;;;;;;;;;;;;;
;Cossa PEPÊ soccer player profile - Soccer Manager;8;Colo-Colo;Divisão 2;1 (0);0;2;0;7.00;0;0;D,DM(R),M(RL),AM(RLC);;;;;;;;;;;;;;;
;Cossa PEPÊ soccer player profile - Soccer Manager;7;Colo-Colo;Divisão 1;3 (0);1;1;1;6.33;1;1;D,DM(R),M(RL),AM(RLC);Thiago ALMADA soccer player profile - Soccer Manager;;M(C),AM(RLC);;;;;;;;;;;;
;Thiago ALMADA soccer player profile - Soccer Manager;11;Grêmio;Divisão 1;11 (0);4;0;1;6.45;2;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;Thiago ALMADA soccer player profile - Soccer Manager;10;Grêmio;Divisão 1;16 (0);2;3;0;6.31;4;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;Thiago ALMADA soccer player profile - Soccer Manager;9;Grêmio;Divisão 1;13 (0);3;0;0;6.23;2;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;Thiago ALMADA soccer player profile - Soccer Manager;8;Grêmio;Divisão 1;1 (7);1;0;0;6.50;0;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;Thiago ALMADA soccer player profile - Soccer Manager;7;Vélez Sársfield;Divisão 2;2 (0);1;1;0;6.50;0;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;Thiago ALMADA soccer player profile - Soccer Manager;6;Vélez Sársfield;Divisão 2;4 (0);4;0;0;7.75;1;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;Thiago ALMADA soccer player profile - Soccer Manager;5;Vélez Sársfield;Divisão 1;12 (0);0;0;0;6.08;1;1;M(C),AM(RLC);;;;;;;;;;;;;;;
;Thiago ALMADA soccer player profile - Soccer Manager;4;Vélez Sársfield;Divisão 1;1 (0);2;0;0;7.00;0;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;Thiago ALMADA soccer player profile - Soccer Manager;2;Vélez Sársfield;Divisão 1;17 (0);3;2;0;5.94;2;0;M(C),AM(RLC);Karim ADEYEMI soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;
;Karim ADEYEMI soccer player profile - Soccer Manager;11;Santos FC;Divisão 2;9 (0);0;1;0;6.11;4;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Karim ADEYEMI soccer player profile - Soccer Manager;10;Santos FC;Divisão 2;7 (2);1;6;0;6.78;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Karim ADEYEMI soccer player profile - Soccer Manager;9;Santos FC;Divisão 1;1 (2);0;0;0;6.00;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Karim ADEYEMI soccer player profile - Soccer Manager;6;São Paulo FC;Divisão 1;4 (0);0;3;0;6.00;2;0;AM(RL),F(RLC);Fran GARCÍA soccer player profile - Soccer Manager;;D,DM,M(L);;;;;;;;;;;;
;Fran GARCÍA soccer player profile - Soccer Manager;11;Corinthians;Divisão 1;8 (0);0;1;0;6.12;2;0;D,DM,M(L);;;;;;;;;;;;;;;
;Fran GARCÍA soccer player profile - Soccer Manager;10;Corinthians;Divisão 1;8 (1);0;0;0;6.11;2;1;D,DM,M(L);;;;;;;;;;;;;;;
;Fran GARCÍA soccer player profile - Soccer Manager;9;Corinthians;Divisão 1;7 (0);0;1;0;6.14;1;0;D,DM,M(L);;;;;;;;;;;;;;;
;Fran GARCÍA soccer player profile - Soccer Manager;8;Corinthians;Divisão 1;4 (1);0;0;0;6.20;0;0;D,DM,M(L);Sergiño DEST soccer player profile - Soccer Manager;;D,DM,M,AM(RL);;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;United States;International;47 (0);3;6;1;6.57;3;0;D,DM,M,AM(RL);;;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;;D,DM,M,AM(RL);;;;;;;;;;;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;11;Flamengo;Divisão 1;25 (0);1;0;0;6.04;5;0;D,DM,M,AM(RL);;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;10;Flamengo;Divisão 1;27 (3);0;0;0;6.00;2;0;D,DM,M,AM(RL);;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;9;Flamengo;Divisão 2;7 (4);0;1;0;6.36;3;0;D,DM,M,AM(RL);;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;8;Flamengo;Divisão 2;3 (11);4;2;0;7.21;1;0;D,DM,M,AM(RL);;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;7;Flamengo;Divisão 1;3 (4);0;0;0;6.29;0;0;D,DM,M,AM(RL);;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;6;Flamengo;Divisão 1;13 (2);0;1;0;6.33;3;0;D,DM,M,AM(RL);;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;5;Flamengo;Divisão 1;27 (0);0;0;0;6.04;4;0;D,DM,M,AM(RL);;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;4;Flamengo;Divisão 1;9 (0);0;0;0;6.11;0;1;D,DM,M,AM(RL);;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;3;Flamengo;Divisão 1;15 (2);0;0;0;6.29;0;1;D,DM,M,AM(RL);;;;;;;;;;;;;;;
;Sergiño DEST soccer player profile - Soccer Manager;2;Flamengo;Divisão 2;7 (0);1;0;0;7.00;0;0;D,DM,M,AM(RL);Mason GREENWOOD soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;11;Vélez Sársfield;Divisão 1;0 (0);0;0;0;0.00;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;11;Boca Juniors;Divisão 2;6 (2);1;1;0;6.50;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;9;SC Internacional;Divisão 1;14 (3);1;2;0;6.41;4;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;8;SC Internacional;Divisão 1;11 (8);0;0;0;6.26;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;7;D.C. United;Divisão 1;15 (8);2;2;1;6.39;2;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;6;D.C. United;Divisão 2;19 (0);2;10;1;7.16;2;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;5;Flamengo;Divisão 1;9 (0);2;1;0;6.67;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;4;Flamengo;Divisão 1;2 (13);0;0;0;5.93;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;3;Independiente;Divisão 1;11 (4);4;2;0;6.33;0;1;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;2;Santos FC;Divisão 2;2 (2);0;0;0;7.00;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Mason GREENWOOD soccer player profile - Soccer Manager;1;Santos FC;Divisão 2;5 (0);0;4;0;6.80;0;0;AM(RL),F(RLC);Aihen MUÑOZ soccer player profile - Soccer Manager;;D,DM,M(L);;;;;;;;;;;;
;Aihen MUÑOZ soccer player profile - Soccer Manager;11;Boca Juniors;Divisão 2;5 (0);0;0;0;6.20;0;0;D,DM,M(L);;;;;;;;;;;;;;;
;Aihen MUÑOZ soccer player profile - Soccer Manager;11;São Paulo FC;Divisão 2;0 (0);0;0;0;0.00;0;0;D,DM,M(L);Mykhailo MUDRYK soccer player profile - Soccer Manager;;AM,F(RL);;;;;;;;;;;;
;Mykhailo MUDRYK soccer player profile - Soccer Manager;11;Ukraine;SMFA World Cup Qualifiers;1 (0);0;0;0;6.00;0;0;AM,F(RL);;;;;;;;;;;;;;;
;Mykhailo MUDRYK soccer player profile - Soccer Manager;;AM,F(RL);;;;;;;;;;;;;;;;;;;;;;;;
;Mykhailo MUDRYK soccer player profile - Soccer Manager;Ukraine;International;2 (0);0;0;0;6.50;0;0;AM,F(RL);;;;;;;;;;;;;;;;
;Mykhailo MUDRYK soccer player profile - Soccer Manager;;AM,F(RL);;;;;;;;;;;;;;;;;;;;;;;;
;Mykhailo MUDRYK soccer player profile - Soccer Manager;11;D.C. United;Divisão 2;7 (11);0;2;0;6.61;2;0;AM,F(RL);;;;;;;;;;;;;;;
;Mykhailo MUDRYK soccer player profile - Soccer Manager;10;D.C. United;Divisão 2;11 (7);2;1;0;6.61;2;1;AM,F(RL);;;;;;;;;;;;;;;
;Mykhailo MUDRYK soccer player profile - Soccer Manager;9;D.C. United;Divisão 1;20 (2);7;3;0;6.59;2;0;AM,F(RL);;;;;;;;;;;;;;;
;Mykhailo MUDRYK soccer player profile - Soccer Manager;8;D.C. United;Divisão 1;7 (8);4;5;1;6.67;5;0;AM,F(RL);;;;;;;;;;;;;;;
;Mykhailo MUDRYK soccer player profile - Soccer Manager;7;D.C. United;Divisão 1;0 (2);0;0;0;6.00;0;0;AM,F(RL);Ander BARRENETXEA soccer player profile - Soccer Manager;;AM,F(RL);;;;;;;;;;;;
;Ander BARRENETXEA soccer player profile - Soccer Manager;11;Toronto FC;Divisão 2;17 (0);4;5;1;6.53;3;1;AM,F(RL);;;;;;;;;;;;;;;
;Ander BARRENETXEA soccer player profile - Soccer Manager;10;Toronto FC;Divisão 2;6 (0);2;4;0;6.67;2;0;AM,F(RL);Mateo RETEGUI soccer player profile - Soccer Manager;;F(C);;;;;;;;;;;;
;Mateo RETEGUI soccer player profile - Soccer Manager;11;Cruzeiro;Divisão 1;23 (0);11;3;4;6.78;1;0;F(C);;;;;;;;;;;;;;;
;Mateo RETEGUI soccer player profile - Soccer Manager;10;Cruzeiro;Divisão 1;1 (0);0;0;0;6.00;0;0;F(C);;;;;;;;;;;;;;;
;Mateo RETEGUI soccer player profile - Soccer Manager;8;Boca Juniors;Divisão 2;1 (0);0;1;0;8.00;0;0;F(C);;;;;;;;;;;;;;;
;Mateo RETEGUI soccer player profile - Soccer Manager;7;Boca Juniors;Divisão 2;6 (0);1;1;0;6.17;1;0;F(C);Lucas TUTA soccer player profile - Soccer Manager;;D(C);;;;;;;;;;;;
;Lucas TUTA soccer player profile - Soccer Manager;11;Boca Juniors;Divisão 2;6 (0);1;0;0;6.17;2;0;D(C);;;;;;;;;;;;;;;
;Lucas TUTA soccer player profile - Soccer Manager;11;Orlando City SC;Divisão 1;3 (0);1;1;0;6.67;1;0;D(C);;;;;;;;;;;;;;;
;Lucas TUTA soccer player profile - Soccer Manager;10;Orlando City SC;Divisão 1;12 (0);0;0;0;6.00;1;1;D(C);;;;;;;;;;;;;;;
;Lucas TUTA soccer player profile - Soccer Manager;9;São Paulo FC;Divisão 1;11 (0);1;0;0;6.18;2;1;D(C);;;;;;;;;;;;;;;
;Lucas TUTA soccer player profile - Soccer Manager;8;Colo-Colo;Divisão 2;18 (0);1;0;0;6.72;0;0;D(C);;;;;;;;;;;;;;;
;Lucas TUTA soccer player profile - Soccer Manager;7;Pachuca;Divisão 2;4 (0);1;0;0;6.00;1;0;D(C);;;;;;;;;;;;;;;
;Lucas TUTA soccer player profile - Soccer Manager;6;Pachuca;Divisão 2;3 (0);0;0;0;6.67;0;0;D(C);Jacob RAMSEY soccer player profile - Soccer Manager;;M,AM(RLC);;;;;;;;;;;;
;Jacob RAMSEY soccer player profile - Soccer Manager;11;Pachuca;Divisão 2;20 (0);3;2;0;6.40;3;0;M,AM(RLC);;;;;;;;;;;;;;;
;Jacob RAMSEY soccer player profile - Soccer Manager;10;São Paulo FC;Divisão 1;7 (1);0;2;0;6.38;1;0;M,AM(RLC);;;;;;;;;;;;;;;
;Jacob RAMSEY soccer player profile - Soccer Manager;9;Universidad de Chile;Divisão 2;6 (4);2;4;0;7.20;2;0;M,AM(RLC);;;;;;;;;;;;;;;
;Jacob RAMSEY soccer player profile - Soccer Manager;8;Universidad de Chile;Divisão 2;1 (1);0;0;0;6.50;0;0;M,AM(RLC);Folarin BALOGUN soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;
;Folarin BALOGUN soccer player profile - Soccer Manager;11;United States;SMFA World Cup Qualifiers;4 (0);1;0;0;6.50;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Folarin BALOGUN soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;;;;;;;;;;;;;
;Folarin BALOGUN soccer player profile - Soccer Manager;United States;International;12 (0);2;1;1;6.58;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;;
;Folarin BALOGUN soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;;;;;;;;;;;;;
;Folarin BALOGUN soccer player profile - Soccer Manager;11;Boca Juniors;Divisão 2;0 (0);0;0;0;0.00;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Folarin BALOGUN soccer player profile - Soccer Manager;11;Corinthians;Divisão 1;8 (10);3;6;0;7.06;1;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Folarin BALOGUN soccer player profile - Soccer Manager;10;Corinthians;Divisão 1;1 (14);2;0;0;6.93;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Folarin BALOGUN soccer player profile - Soccer Manager;9;Corinthians;Divisão 1;1 (1);0;0;0;6.50;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Folarin BALOGUN soccer player profile - Soccer Manager;8;Corinthians;Divisão 1;0 (1);0;0;0;6.00;0;0;AM(RL),F(RLC);Anatoliy TRUBIN soccer player profile - Soccer Manager;;GK;;;;;;;;;;;;
;Anatoliy TRUBIN soccer player profile - Soccer Manager;11;Ukraine;SMFA World Cup Qualifiers;8 (0);0;0;1;6.50;0;0;GK;;;;;;;;;;;;;;;
;Anatoliy TRUBIN soccer player profile - Soccer Manager;11;Ukraine;SMFA World Cup;2 (0);0;0;0;6.00;0;0;GK;;;;;;;;;;;;;;;
;Anatoliy TRUBIN soccer player profile - Soccer Manager;;GK;;;;;;;;;;;;;;;;;;;;;;;;
;Anatoliy TRUBIN soccer player profile - Soccer Manager;Ukraine;International;31 (0);0;0;2;6.23;0;0;GK;;;;;;;;;;;;;;;;
